timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,stadium_name,result
1728165600,Oct 05 2024 - 10:00pm,incomplete,,Corinthians,Internacional,,29,1.58,1.33,1.58,1.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79,1.17,0.0,0.0,2.0,55,59,34,17,4,30,67,21,71,10.17,7.25,Arena Corinthians,tie
1728165600,Oct 05 2024 - 10:00pm,incomplete,,Cuiabá,São Paulo,,29,0.77,1.0,0.77,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.26,0.0,0.0,2.33,48,69,57,20,8,28,69,37,64,9.5,5.69,Arena Pantanal,tie
1728172800,Oct 06 2024 - 12:00am,incomplete,,Vasco da Gama,Juventude,,29,2.0,0.54,2.0,0.54,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.15,0.0,0.0,2.89,68,92,56,24,13,28,68,53,92,7.85,7.31,Estádio Club de Regatas Vasco da Gama,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Internacional,Grêmio,,30,1.6,1.0,1.6,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.27,0.0,0.0,2.24,58,67,48,14,0,23,61,48,72,12.17,5.21,Estádio José Pinheiro Borda,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Cruzeiro,Bahia,,30,2.42,1.0,2.42,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.33,0.0,0.0,2.72,64,88,60,28,4,28,72,51,84,10.65,4.96,Estádio Governador Magalhães Pinto,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Vitória,Bragantino,,30,1.08,0.62,1.08,0.62,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,1.43,0.0,0.0,2.54,62,74,50,23,4,23,81,46,77,10.08,5.15,Estádio Manoel Barradas,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Flamengo,Fluminense,,30,2.17,0.83,2.17,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.18,0.0,0.0,2.21,50,79,42,0,0,25,71,29,96,10.58,4.25,,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Botafogo,Criciúma,,30,2.33,0.91,2.33,0.91,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.31,0.0,0.0,2.75,62,79,66,18,9,30,75,57,87,10.15,5.22,Estádio Nilton Santos,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Corinthians,Atlético PR,,30,1.58,1.25,1.58,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79,1.35,0.0,0.0,2.3,59,75,42,17,4,25,75,34,79,13.09,7.33,Arena Corinthians,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,São Paulo,Vasco da Gama,,30,2.23,0.83,2.23,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.16,0.0,0.0,2.16,44,65,44,12,0,32,60,28,80,10.27,5.18,Morumbí,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Fortaleza,Atlético Mineiro,,30,2.54,1.45,2.54,1.45,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.55,0.0,0.0,2.46,55,68,52,21,9,37,71,44,63,11.62,5.95,Estádio Governador Plácido Aderaldo Castelo,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Atlético GO,Cuiabá,,30,0.75,1.09,0.75,1.09,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.14,0.0,0.0,2.7,61,74,52,22,13,22,62,51,91,7.42,8.01,,tie
1729375200,Oct 19 2024 - 10:00pm,incomplete,,Juventude,Palmeiras,,30,1.83,1.58,1.83,1.58,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.6,0.0,0.0,2.25,46,75,38,17,4,25,63,42,75,10.42,4.92,,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Grêmio,Atlético GO,,31,1.33,0.69,1.33,0.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.42,0.0,0.0,2.24,40,68,32,24,4,32,76,28,69,9.71,5.29,Arena do Grêmio,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Atlético Mineiro,Internacional,,31,1.42,1.33,1.42,1.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.17,0.0,0.0,2.17,55,71,30,13,4,38,75,21,63,8.08,7.09,,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Vitória,Fluminense,,31,1.08,0.83,1.08,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,1.18,0.0,0.0,2.23,40,60,40,16,4,24,64,27,89,8.14,5.52,Estádio Manoel Barradas,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Flamengo,Juventude,,31,2.17,0.54,2.17,0.54,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.15,0.0,0.0,2.64,76,96,56,8,4,28,76,44,96,10.6,5.73,,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Vasco da Gama,Bahia,,31,2.0,1.0,2.0,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.33,0.0,0.0,2.97,68,92,60,32,9,24,68,68,92,8.23,5.46,Estádio Club de Regatas Vasco da Gama,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Palmeiras,Fortaleza,,31,2.15,1.36,2.15,1.36,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.1,0.0,0.0,2.41,43,84,42,16,9,26,63,32,84,11.92,5.98,Allianz Parque,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Bragantino,Botafogo,,31,2.0,1.69,2.0,1.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.3,0.0,0.0,2.61,71,75,59,20,12,50,77,32,70,10.22,7.17,Estádio Nabi Abi Chedid,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Atlético PR,Cruzeiro,,31,1.27,0.92,1.27,0.92,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8,1.33,0.0,0.0,2.39,43,76,42,21,4,51,76,21,80,11.38,5.45,,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Cuiabá,Corinthians,,31,0.77,0.46,0.77,0.46,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.23,0.0,0.0,1.97,31,62,35,12,4,19,62,31,69,9.84,5.39,Arena Pantanal,tie
1729893600,Oct 25 2024 - 10:00pm,incomplete,,Criciúma,São Paulo,,31,1.38,1.0,1.38,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.53,1.26,0.0,0.0,2.64,68,76,57,24,8,24,69,44,75,9.5,6.23,Estádio Heriberto Hülse,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Internacional,Criciúma,,32,1.6,0.91,1.6,0.91,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.31,0.0,0.0,2.56,76,81,66,14,0,19,61,62,86,10.72,4.85,Estádio José Pinheiro Borda,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Cruzeiro,Flamengo,,32,2.42,1.5,2.42,1.5,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.45,0.0,0.0,2.79,63,79,58,25,17,38,71,42,84,11.59,5.16,Estádio Governador Magalhães Pinto,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Bahia,São Paulo,,32,2.17,1.0,2.17,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.26,0.0,0.0,2.29,50,67,50,17,8,29,75,34,63,9.58,5.25,Arena Fonte Nova,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Fluminense,Grêmio,,32,1.42,1.0,1.42,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.41,1.27,0.0,0.0,2.14,48,61,39,18,0,22,75,35,70,9.94,6.66,,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Botafogo,Vasco da Gama,,32,2.33,0.83,2.33,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.16,0.0,0.0,2.38,42,67,46,13,9,29,63,42,83,10.91,5.0,Estádio Nilton Santos,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Corinthians,Palmeiras,,32,1.58,1.58,1.58,1.58,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79,1.6,0.0,0.0,2.25,50,71,42,21,4,21,67,34,79,12.92,6.08,Arena Corinthians,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Bragantino,Cuiabá,,32,2.0,1.09,2.0,1.09,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.14,0.0,0.0,2.64,64,73,55,18,9,41,87,23,69,7.91,6.27,Estádio Nabi Abi Chedid,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Atlético PR,Vitória,,32,1.27,0.67,1.27,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8,1.22,0.0,0.0,2.57,57,83,48,26,4,49,66,39,83,11.58,5.95,,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Atlético GO,Atlético Mineiro,,32,0.75,1.45,0.75,1.45,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.55,0.0,0.0,2.75,66,79,66,22,13,22,53,70,82,10.42,8.01,,tie
1730847600,Nov 05 2024 - 11:00pm,incomplete,,Juventude,Fortaleza,,32,1.83,1.36,1.83,1.36,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.1,0.0,0.0,2.39,57,83,44,13,9,43,66,30,75,8.42,5.78,,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Internacional,Fluminense,,33,1.6,0.83,1.6,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.18,0.0,0.0,2.02,48,64,38,5,0,18,49,34,86,10.73,5.05,Estádio José Pinheiro Borda,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Cruzeiro,Criciúma,,33,2.42,0.91,2.42,0.91,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.31,0.0,0.0,2.75,66,87,70,22,4,30,79,49,83,10.24,5.13,Estádio Governador Magalhães Pinto,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Vitória,Corinthians,,33,1.08,0.46,1.08,0.46,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,1.23,0.0,0.0,2.24,39,62,39,20,4,19,66,39,77,9.23,5.39,Estádio Manoel Barradas,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Flamengo,Atlético Mineiro,,33,2.17,1.45,2.17,1.45,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.55,0.0,0.0,2.75,70,91,66,14,9,31,74,57,82,12.75,4.68,,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Botafogo,Cuiabá,,33,2.33,1.09,2.33,1.09,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.14,0.0,0.0,2.7,49,70,48,22,18,35,75,39,83,9.33,5.85,Estádio Nilton Santos,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Palmeiras,Grêmio,,33,2.15,1.0,2.15,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.27,0.0,0.0,2.37,38,75,42,21,4,26,72,41,75,13.19,5.53,Allianz Parque,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,São Paulo,Atlético PR,,33,2.23,1.25,2.23,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.35,0.0,0.0,2.16,48,69,40,12,0,23,69,33,80,11.86,6.6,Morumbí,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Fortaleza,Vasco da Gama,,33,2.54,0.83,2.54,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.16,0.0,0.0,2.09,44,61,37,12,0,32,68,28,73,10.2,5.1,Estádio Governador Plácido Aderaldo Castelo,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Atlético GO,Bragantino,,33,0.75,0.62,0.75,0.62,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.43,0.0,0.0,2.52,68,80,52,16,4,16,67,61,85,10.19,7.21,,tie
1731452400,Nov 12 2024 - 11:00pm,incomplete,,Juventude,Bahia,,33,1.83,1.0,1.83,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.33,0.0,0.0,2.64,68,88,52,24,4,37,68,56,80,8.65,4.8,,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Grêmio,Juventude,,34,1.33,0.54,1.33,0.54,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.15,0.0,0.0,2.43,51,80,40,16,8,28,68,32,88,9.1,6.9,Arena do Grêmio,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Atlético Mineiro,Botafogo,,34,1.42,1.69,1.42,1.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.3,0.0,0.0,2.76,68,89,48,24,16,56,77,36,72,10.14,7.5,Estádio Raimundo Sampaio,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Bahia,Palmeiras,,34,2.17,1.58,2.17,1.58,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.6,0.0,0.0,2.04,38,63,33,13,4,13,67,34,75,11.0,4.83,Arena Fonte Nova,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Fluminense,Fortaleza,,34,1.42,1.36,1.42,1.36,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.41,1.1,0.0,0.0,2.18,53,70,39,13,5,22,66,26,79,8.67,7.11,,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Vasco da Gama,Internacional,,34,2.0,1.33,2.0,1.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.17,0.0,0.0,2.33,50,67,38,21,9,21,63,42,80,7.25,6.75,Estádio Club de Regatas Vasco da Gama,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Corinthians,Cruzeiro,,34,1.58,0.92,1.58,0.92,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79,1.33,0.0,0.0,2.33,49,72,44,20,8,44,72,20,76,11.3,6.58,Arena Corinthians,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Bragantino,São Paulo,,34,2.0,1.0,2.0,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.26,0.0,0.0,2.52,66,74,66,17,4,39,83,30,57,9.49,6.01,Estádio Nabi Abi Chedid,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Atlético PR,Atlético GO,,34,1.27,0.69,1.27,0.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8,1.42,0.0,0.0,2.43,55,76,42,29,0,47,84,29,68,11.46,5.07,,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Cuiabá,Flamengo,,34,0.77,1.5,0.77,1.5,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.45,0.0,0.0,2.54,57,69,52,20,17,33,65,41,81,10.09,5.35,Arena Pantanal,tie
1732057200,Nov 19 2024 - 11:00pm,incomplete,,Criciúma,Vitória,,34,1.38,0.67,1.38,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.53,1.22,0.0,0.0,2.64,68,80,48,24,8,29,56,48,88,9.5,6.81,Estádio Heriberto Hülse,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Internacional,Bragantino,,35,1.6,0.62,1.6,0.62,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.43,0.0,0.0,2.33,70,78,48,13,0,17,66,53,75,12.67,4.68,Estádio José Pinheiro Borda,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Cruzeiro,Grêmio,,35,2.42,1.0,2.42,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.27,0.0,0.0,2.43,48,74,52,22,4,35,79,35,70,11.69,5.49,Estádio Governador Magalhães Pinto,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Bahia,Atlético PR,,35,2.17,1.25,2.17,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.35,0.0,0.0,2.09,46,67,33,8,4,17,75,34,75,11.17,6.08,Arena Fonte Nova,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Fluminense,Criciúma,,35,1.42,0.91,1.42,0.91,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.41,1.31,0.0,0.0,2.46,66,75,58,18,0,18,75,49,83,8.49,6.3,,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Botafogo,Vitória,,35,2.33,0.67,2.33,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.22,0.0,0.0,2.58,50,75,50,21,13,38,59,50,83,10.91,6.17,Estádio Nilton Santos,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Corinthians,Vasco da Gama,,35,1.58,0.83,1.58,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79,1.16,0.0,0.0,2.3,55,71,46,17,4,34,67,29,79,11.5,5.91,Arena Corinthians,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,São Paulo,Atlético Mineiro,,35,2.23,1.45,2.23,1.45,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.55,0.0,0.0,2.53,55,72,60,21,9,37,63,44,71,11.69,6.03,Morumbí,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Fortaleza,Flamengo,,35,2.54,1.5,2.54,1.5,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.45,0.0,0.0,2.5,61,65,45,20,13,40,72,37,77,10.79,5.35,Estádio Governador Plácido Aderaldo Castelo,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Atlético GO,Palmeiras,,35,0.75,1.58,0.75,1.58,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.6,0.0,0.0,2.33,50,71,46,17,4,4,50,59,92,10.42,7.33,,tie
1732402800,Nov 23 2024 - 11:00pm,incomplete,,Juventude,Cuiabá,,35,1.83,1.09,1.83,1.09,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.14,0.0,0.0,2.62,57,78,44,22,13,43,75,35,75,7.42,5.6,,tie
1733007600,Nov 30 2024 - 11:00pm,incomplete,,Grêmio,São Paulo,,36,1.33,1.0,1.33,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.26,0.0,0.0,2.38,42,71,46,21,8,29,71,34,71,9.83,5.59,Arena do Grêmio,tie
1733007600,Nov 30 2024 - 11:00pm,incomplete,,Atlético Mineiro,Juventude,,36,1.42,0.54,1.42,0.54,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.15,0.0,0.0,2.72,72,96,48,16,8,45,81,32,75,8.68,7.65,,tie
1733007600,Nov 30 2024 - 11:00pm,incomplete,,Vitória,Fortaleza,,36,1.08,1.36,1.08,1.36,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,1.1,0.0,0.0,2.49,55,72,50,20,9,30,67,32,84,8.31,6.13,Estádio Manoel Barradas,tie
1733007600,Nov 30 2024 - 11:00pm,incomplete,,Flamengo,Internacional,,36,2.17,1.33,2.17,1.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.17,0.0,0.0,2.08,59,71,38,4,0,21,71,34,84,10.0,5.17,,tie
1733007600,Nov 30 2024 - 11:00pm,incomplete,,Vasco da Gama,Atlético GO,,36,2.0,0.69,2.0,0.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.42,0.0,0.0,2.7,56,81,48,32,9,32,76,49,73,8.46,5.7,Estádio Club de Regatas Vasco da Gama,tie
1733007600,Nov 30 2024 - 11:00pm,incomplete,,Palmeiras,Botafogo,,36,2.15,1.69,2.15,1.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.3,0.0,0.0,2.62,50,81,46,27,16,35,62,46,85,13.23,6.7,Allianz Parque,tie
